relative_time,AccX,AccY,AccZ
2859,6.042185211181641,5.616470489501953,6.1769050598144535
2923,4.2715173339843755,7.386988677978516,3.1033465576171877
2990,3.0659243774414064,7.2405931091308595,0.8196954345703126
3059,5.986501007080078,8.039930877685547,4.525539093017579
3123,6.3881158447265625,7.287295989990235,2.0423529052734377
3190,5.923931121826172,8.312064971923828,5.864953765869141
3259,7.993227996826172,7.7454931640625,-0.6884184265136719
3323,6.373446350097656,6.538553009033204,5.298831024169922
3390,5.274581451416016,6.930438079833984,7.279212799072266
3460,9.109307098388673,6.161636810302735,1.5443385314941407
3523,5.973478088378907,6.590045928955078,10.796598358154297
3590,3.036884765625,5.540278930664063,7.93514877319336
3659,4.990472259521485,6.600524139404297,4.151916046142579
3723,1.9046392822265625,6.4955923461914065,7.1896989440917976
3789,3.8847216796875004,6.364315338134766,6.8674191284179695
3859,4.932542724609375,5.232219543457031,7.062014465332032
3923,4.020339660644532,5.369334411621094,7.498656463623047
3990,3.8083804321289065,5.4690270996093755,5.530998229980469
4059,4.175866241455078,5.55928939819336,4.487667846679687
4123,4.43602523803711,5.749244384765626,3.542982330322266
4190,4.126169586181641,5.800437927246094,3.193758544921875
4259,0.4520599365234375,10.909613342285157,1.4268328857421875
4323,-0.8168513488769532,5.802832946777344,0.01047821044921875
4390,-0.45999343872070314,6.283483428955078,-0.5502557373046876
4459,0.7741900634765625,9.896969146728516,1.2156221008300783
4523,0.44981460571289067,11.294762420654298,2.438878326416016
4590,-0.7417076110839844,12.618908843994141,-0.027991790771484375
4661,-0.7634124755859375,17.97072967529297,-0.7020401000976563
4723,0.12139755249023439,16.235687713623047,2.2436842346191406
4790,0.03697311401367188,15.811170501708984,0.21136047363281252
4859,-0.889749755859375,16.82501220703125,-0.9009764099121094
4964,0.5313949584960938,13.734538879394531,2.173180847167969
4990,0.6351292419433594,15.092365264892578,1.758992156982422
5056,-0.31374755859375003,11.703712005615236,-1.7000148010253908
5123,-0.9283694458007813,12.983999633789063,-0.3104544067382813
5190,-0.43379791259765627,10.886112213134766,1.9275416564941408
5259,0.6411167907714844,9.624236297607423,0.585582275390625
5323,0.6004014587402344,7.778274993896485,-1.0373428344726563
5390,-0.24668701171875002,6.2068428039550785,-0.7033872985839844
5459,-0.580642547607422,6.3179118347167975,0.15612533569335937
5523,-0.05882766723632813,6.935677185058594,1.0707234191894532
5590,0.7930508422851563,6.778803405761719,0.9246272277832032
5658,0.8399034118652344,8.42522964477539,-0.2185455322265625
5723,-0.5647755432128907,11.531719665527344,-0.683778076171875
5790,-1.2876223754882814,12.88804916381836,0.9545649719238282
5859,0.6391708374023438,14.990726623535156,1.3045372009277345
5923,0.19699035644531251,10.736124114990234,-0.1215472412109375
5990,-1.2769944763183594,14.40933563232422,-0.21210891723632813
6059,-0.65384033203125,15.007940826416016,1.9716998291015626
6123,0.281414794921875,15.398179321289064,1.1311976623535156
6190,-0.7497908020019531,14.579531707763673,-1.1192225646972658
6259,-1.3046868896484376,14.311888275146485,0.5200186157226563
6323,-0.25536895751953126,12.202624511718751,1.605561218261719
6390,0.39772293090820315,10.420280914306641,0.22423370361328127
6459,-0.14040802001953126,10.323132934570314,-0.5861810302734375
6523,-0.8887019348144531,8.788673858642579,-0.02784210205078125
6590,-0.5013075256347657,6.970854034423828,0.5158273315429688
6659,0.2700384521484375,6.432573394775391,0.8743318176269532
6723,0.18112335205078126,4.112398223876953,0.5291496276855469
6790,0.13726455688476563,8.90318572998047,-0.08577163696289063
6859,-0.6207591247558594,9.552984466552735,-0.5117857360839844
6923,-0.9193881225585938,10.2363134765625,0.7846682739257813
6990,-0.6556365966796875,11.787388000488281,1.20469482421875
7060,0.1573228454589844,11.867920532226563,0.3725752258300781
7123,-0.3890409851074219,13.229189758300782,-0.22947280883789065
7190,-1.5726296997070313,14.724879455566407,0.2571652221679688
7259,-0.4423301696777344,13.483810272216797,1.132694549560547
7323,-0.018411712646484377,14.104419708251953,0.4327500915527344
7390,-0.828527069091797,14.100078735351563,-0.4544549560546875
7459,-0.7658074951171875,13.4552197265625,0.2597099304199219
7523,-0.2788700866699219,12.477153625488281,0.4495152282714844
7590,-0.19609222412109376,11.545790405273438,-0.19639160156250002
7659,-0.7937992858886719,10.295290832519532,0.00508941650390625
7722,-1.0600955200195312,8.955726470947265,0.5641767883300781
7790,-0.6722520446777344,7.718998260498047,0.7893086242675782
7859,-0.40894958496093753,7.2633457946777344,0.6752458190917969
7923,-0.5551954650878906,7.412735137939453,0.22977218627929688
7990,-0.8855584716796876,7.690707092285157,-0.25806335449218754
8056,-1.1171269226074219,8.12764846801758,-0.08726852416992188
8123,-1.051263885498047,9.170829162597657,0.43664199829101563
8190,-0.3649411010742188,10.242301025390626,0.25761428833007816
8259,-0.12244537353515626,11.109148406982422,-0.26659561157226563
8323,-0.9262738037109376,12.729229431152344,-0.3338058471679688
8390,-1.1072474670410157,13.203293609619141,0.319735107421875
8459,-0.2805166625976563,13.598771209716798,0.8572673034667969
8523,-0.32048355102539067,14.002930755615235,0.22168899536132813
8590,-0.904119873046875,14.022539978027345,-0.20971389770507814
8659,-1.0407856750488282,13.915811920166016,0.7667056274414062
8723,-0.6990463256835938,13.103750610351563,0.8767268371582032
8789,-0.5417234802246094,12.061917114257813,0.01107696533203125
8859,-0.899180145263672,11.219918060302735,0.013172607421875001
8923,-1.1475137329101563,10.237061920166017,0.3703298950195313
8990,-0.9204359436035157,8.92758499145508,5.959706726074219
9059,-1.994901580810547,7.93514877319336,2.8973748779296877
9123,1.41545654296875,7.849377136230469,5.117857360839844
9190,1.0238708496093751,7.974965972900391,-7.686815185546876
9259,-0.2700384521484375,8.522976379394532,2.4189697265625
9323,-2.036814422607422,8.488547973632812,5.104684753417969
9390,-1.0868898010253907,10.6865771484375,2.1260289001464843
9459,2.5574317932128907,9.789043579101563,-3.6577935791015626
9523,-1.9119740295410157,18.53116424560547,7.533084869384766
9590,-2.7999275207519534,17.044006805419922,3.304079132080078
9659,0.9656419372558595,13.970747680664063,-5.705834655761719
9723,-0.8764274597167969,18.753601684570313,1.6443305969238282
9790,0.0975970458984375,13.353281707763673,3.969146118164063
9859,-0.046702880859375004,11.76478500366211,-2.071542205810547
9959,-1.076411590576172,12.142150268554689,0.25656646728515625
9990,0.5221142578125,11.58800262451172,2.1154010009765627
10056,1.5715818786621094,8.56653579711914,1.4492861938476562
10123,-0.5523513793945313,8.371641082763672,-0.757873992919922
10190,-1.5926879882812501,9.78455291748047,-0.9154962158203126
10258,0.3266207885742188,6.321803741455079,0.7382647705078126
10323,1.2750485229492188,3.5736685180664063,0.6942562866210937
10390,0.9683363342285157,4.036356353759766,0.04954696655273438
10459,-0.5059478759765625,9.170080718994141,-0.9638456726074219
10523,-1.603615264892578,9.533225555419923,0.009430389404296876
10590,0.7936495971679688,11.301947479248048,0.6827302551269532
10659,1.1487112426757813,12.48897903442383,-0.6075865173339844
10723,-2.2483245849609377,15.573464813232423,0.5737568664550782
10790,-0.8750802612304688,17.276473388671874,0.5538482666015625
10859,1.811532897949219,13.852643280029298,-1.3656101989746094
10923,-1.627116394042969,18.11398178100586,0.7467970275878907
10990,-1.5385006713867189,15.832276611328126,1.2638218688964844
11059,0.8878038024902344,14.204262084960938,-1.4031820678710938
11123,-0.33485366821289064,12.721445617675782,-0.10568023681640626
11190,-0.8481362915039063,12.690460052490234,1.1796968078613281
11259,0.5550457763671875,10.345137176513672,-0.06975494384765625
11323,-0.009580078125,9.873917083740235,-0.23171813964843752
11390,-0.8646020507812501,10.145901489257813,0.7563771057128906
11459,0.38559814453125,7.866591339111329,0.4878355407714844
11523,0.7550299072265625,6.369704132080078,0.0047900390625
11590,0.06825805664062501,4.034111022949219,0.34907409667968753
11659,-0.46643005371093754,7.184010772705078,1.1268566894531251
11723,-0.08457412719726563,8.778644714355469,0.42870849609375
11790,0.5179229736328125,9.199868774414062,-0.1886077880859375
11859,-0.4400848388671875,13.121713256835939,0.7120692443847657
11923,-0.6237528991699219,11.568243713378907,0.5936654663085937
11990,-0.17019607543945314,13.265264739990235,-0.43304946899414065
12057,0.41688308715820316,12.723541259765625,0.5348377990722657
12123,0.10059082031250001,11.674522705078125,0.4819976806640625
12190,-0.9749226379394532,13.841117248535157,-0.14145584106445314
12259,0.025297393798828127,14.417269134521485,0.041613464355468754
12323,0.33126113891601566,11.885434112548829,0.8951385498046875
12390,-0.6887178039550782,13.088931427001954,0.6300398254394531
12459,-0.5309458923339844,11.34326156616211,-0.43619293212890625
12523,-0.07379653930664062,10.50021469116211,0.12049942016601563
12589,0.004640350341796875,8.996591491699219,0.49217651367187504
12659,-0.11211685180664063,7.10123291015625,-0.23067031860351564
12723,-0.46298721313476565,6.504873046875001,-0.506546630859375
12790,-0.6786886596679688,7.536078643798828,-0.29189300537109375
12859,-0.15073654174804688,7.901917877197266,0.29847930908203124
12923,0.2528242492675781,7.874075775146485,0.239501953125
12990,-0.28755203247070316,9.572144622802735,-0.3956272888183594
13059,-0.8330177307128906,11.182645568847656,-0.4303550720214844
13123,0.23366409301757815,11.579919433593751,0.39592666625976564
13190,0.3619473266601563,12.319082336425781,0.33410522460937503
13259,-0.7479945373535156,13.284873962402344,-0.9604028320312501
13323,-0.3010240173339844,13.873000946044922,-0.2992277526855469
13390,0.39308258056640627,13.65490447998047,1.0819500732421876
13456,-0.45220962524414066,14.28524368286133,-0.13861175537109377
13523,-0.5593867492675781,13.008099517822266,-0.6242019653320313
13590,-0.16570541381835938,12.28061233520508,0.7866142272949219
13659,-0.14160552978515625,11.725865936279298,0.6688092041015625
13723,-0.21600082397460937,10.947334899902344,-0.4351451110839844
13789,-0.27153533935546875,9.99726058959961,0.10283615112304688
13859,-0.22767654418945313,8.393345947265626,0.9642947387695313
13923,-0.25297393798828127,7.7671980285644535,0.5346881103515625
13990,-0.32048355102539067,7.662415924072266,-0.12783416748046875
14059,-0.4340972900390625,7.952213287353516,-0.05942642211914063
14123,-0.48648834228515625,8.086783447265626,0.5655239868164063
14190,-0.3725752258300781,8.669821014404297,0.6762936401367188
14259,-0.18336868286132812,10.098749542236328,-0.20746856689453125
14323,-0.35640884399414063,11.478280792236328,-0.21764739990234377
14390,-0.5492079162597656,12.16041229248047,0.7918533325195313
14459,-0.04580474853515625,12.626243591308594,0.18351837158203127
14522,-0.23067031860351564,13.133388977050782,-0.4842430114746094
14590,-0.7860154724121095,13.831537170410156,0.2561174011230469
14659,-0.12034973144531251,13.388458557128907,0.3441343688964844
14723,0.17468673706054688,12.995076599121095,-0.2171983337402344
14790,-0.5873785400390625,12.683274993896484,-0.21450393676757815
14859,-0.499361572265625,11.951446838378907,0.2944377136230469
14961,0.042361907958984375,10.352771301269533,0.31404693603515627
14990,-0.1279838562011719,10.001601562500001,0.24189697265625001
15056,-0.48259643554687504,8.889114990234376,0.18142272949218752
15123,-0.44562332153320316,8.347690887451172,0.4763095092773438
15190,-0.33320709228515627,7.814200286865235,0.568817138671875
15259,-0.28635452270507816,7.577243041992188,0.4263134765625
15323,-0.38574783325195316,8.097710723876954,0.31644195556640625
15390,-0.5420228576660157,8.886570281982422,0.35161880493164066
15459,-0.47376480102539065,9.575288085937501,0.3725752258300781
15523,-0.3297642517089844,10.511591033935547,0.33141082763671875
15590,-0.42421783447265626,11.551029510498047,0.257464599609375
15659,-0.5222639465332032,12.29887435913086,-0.0058378601074218755
15723,-0.3561094665527344,12.715308380126954,-0.0047900390625
15790,-0.3787124633789063,13.107642517089845,0.031734008789062504
15859,-0.4656816101074219,13.24251205444336,-0.12184661865234375
15923,-0.3004252624511719,12.842992858886719,0.06301895141601563
15990,-0.45939468383789067,12.47281265258789,0.3680845642089844
16059,-0.42706192016601563,11.807146911621095,0.12484039306640625
16123,-0.32108230590820314,11.05825424194336,0.17333953857421877
16190,-0.4962181091308594,10.484647064208986,0.39053787231445314
16259,-0.49187713623046875,9.593101043701173,0.3706292724609375
16323,-0.3993695068359375,8.697064361572266,0.30491592407226564
16390,-0.540076904296875,8.133486328125,0.2977308654785156
16459,-0.6962022399902345,7.981402587890625,0.18875747680664062
16523,-0.6342311096191406,8.016429748535156,0.06735992431640625
16590,-0.4818479919433594,8.346493377685547,0.12439132690429688
16659,-0.4914280700683594,9.206455078125,0.0820294189453125
16723,-0.20462448120117188,9.862391052246094,0.762813720703125
16790,5.848338317871094,7.8796142578125,13.619877319335938
16856,0.3733236694335938,26.05197463989258,-2.8864476013183595
16923,-0.11870315551757814,13.371244354248047,1.0722203063964844
16990,-1.0338999938964843,13.411211242675781,0.2327659606933594
17056,0.4471202087402344,12.982203369140626,-1.896705780029297
17123,-0.8379574584960938,14.618750152587891,1.0767109680175782
17190,-1.4768289184570313,13.190570068359376,0.9271719360351564
17256,0.8866062927246094,12.894186401367188,-0.5858816528320313
17323,-0.2329156494140625,11.03714813232422,0.16166381835937502
17389,-1.61184814453125,10.819351043701172,0.20043319702148438
17456,-0.5894741821289062,8.436905364990235,0.07649093627929687
17523,0.076640625,8.193511505126953,0.3415896606445313
17590,-0.21689895629882813,6.574627990722656,-0.07918533325195314
17656,-0.5456153869628907,5.601501617431641,-0.501756591796875
17723,-0.7542814636230469,6.297105102539063,-0.7967930603027344
17790,-0.7485932922363282,8.050409088134765,-0.28949798583984376
17858,-0.11032058715820313,9.442963256835938,0.8556207275390626
17923,0.0652642822265625,11.34415969848633,-0.04056564331054688
17990,-0.604742431640625,12.953463134765625,-1.1665242004394532
18057,-0.6809339904785157,13.223052520751954,0.45295806884765627
18123,-0.25297393798828127,13.833183746337891,1.3262420654296876
18190,0.5014572143554688,17.309105529785157,-0.7857160949707032
18258,-0.47196853637695313,16.30723892211914,-0.4064048767089844
18323,-1.0364447021484375,14.345867614746094,0.9818083190917969
18390,0.16795074462890625,14.001583557128907,0.13486953735351564
18458,-0.06002517700195313,12.206666107177735,-0.26614654541015625
18523,-0.9656419372558595,12.298275604248047,0.1646575927734375
18590,-0.46493316650390626,10.901230773925782,0.24159759521484375
18659,0.08173004150390625,10.022557983398437,0.13921051025390627
18723,1.5019766235351564,11.849508819580079,-0.11795471191406251
18789,-1.201102294921875,5.6151232910156255,6.1047550964355475
18859,-0.8828640747070313,5.301076354980469,3.8782850646972657
18923,-1.0437794494628907,6.411467285156251,1.9992425537109375
18990,-1.6552578735351564,8.67371292114258,-0.6755451965332031
19059,1.4166540527343752,9.351503448486328,-1.367406463623047
19123,0.7146139526367188,11.132200469970703,2.3593936157226563
19190,-1.6474740600585938,19.23769500732422,4.75171875
19259,0.27153533935546875,13.090278625488281,-1.7465679931640625
19323,0.4315525817871094,14.744488677978516,-1.8290464782714844
19390,-0.940045166015625,14.025982818603516,2.2650897216796877
19459,-0.9135502624511719,14.705419921875,0.7063810729980469
19523,0.42242156982421875,12.766202545166017,-1.6290623474121095
19590,-0.13980926513671876,12.402608642578125,1.3843212890625
19659,-0.43424697875976564,11.447893981933595,0.5394781494140626
19723,-0.20387603759765627,11.552526397705078,-1.311123504638672
19790,0.046702880859375004,10.873987426757813,0.30267059326171875
19859,0.24384292602539065,9.982291717529298,1.5726296997070313
19961,-0.4195774841308594,7.719297637939453,0.18576370239257814
19990,-0.35521133422851564,6.616540832519531,-0.1981878662109375
20056,0.1802252197265625,6.760840759277344,-0.044008483886718755
20123,0.5502557373046876,5.7824752807617195,0.520767059326172
20190,0.24623794555664064,7.794890441894531,1.0963201904296875
20259,-0.6448590087890625,10.289602661132813,0.2633024597167969
20323,-0.32721954345703125,10.983260192871095,-0.7472460937500001
20390,0.2796185302734375,11.812535705566408,0.5992039489746094
20459,-0.307760009765625,12.70408172607422,1.1552975463867188
20523,-0.40505767822265626,13.574222259521486,-0.6572831726074219
20590,0.3043171691894531,12.580738220214844,-0.08472381591796875
20659,-0.3381468200683594,17.122743072509767,1.7856367492675782
20723,-0.6619235229492187,13.327684936523438,-0.13980926513671876
20790,-0.022602996826171878,13.159584503173829,-0.5677693176269532
20859,0.017064514160156252,12.124187622070313,1.077609100341797
20923,-0.5480104064941407,11.86103485107422,0.55324951171875
20990,-0.5346881103515625,11.108699340820314,-0.6773414611816406
21058,-0.08771759033203125,10.299781494140625,0.42706192016601563
21123,-0.0736468505859375,7.333699493408203,0.9894424438476563
21190,-0.4463717651367188,7.0837193298339844,0.468226318359375
21258,-0.7957452392578125,7.433242492675782,-0.512384490966797
21323,-0.5887257385253907,8.124205627441407,-0.34518218994140626
21390,0.5252577209472656,8.199349365234376,0.7358697509765625
21458,1.8721568298339846,8.6077001953125,1.5875985717773438
21523,5.862409057617188,11.675869903564454,0.3746708679199219
21590,6.139482879638672,11.43232635498047,-0.8860075378417969
21658,-1.462009735107422,16.351097717285157,4.489314422607422
21723,-4.028273162841797,16.674874420166017,0.09819580078125001
21790,1.5314653015136719,13.871803436279297,-1.8739530944824219
21858,1.3078303527832031,16.849261779785156,3.425776062011719
21923,-2.1802162170410155,14.463373260498047,1.725461883544922
21990,-0.9529183959960938,15.609090728759766,-2.651885375976563
22056,0.7725434875488282,12.99911819458008,0.5572911071777344
22123,0.16181350708007813,11.229947204589845,2.2839505004882814
22190,-1.4551240539550783,10.330018615722656,-0.05119354248046875
22259,-1.248852996826172,9.899214477539063,-1.4314732360839844
22323,0.354462890625,7.021598510742188,-0.30731094360351563
22390,0.5465135192871095,5.914949798583985,0.2655477905273438
22458,-0.7164102172851563,4.927602996826172,0.6677613830566407
22523,-1.6587007141113281,7.021299133300782,0.7310797119140625
22590,-1.5081138610839844,8.331225128173829,-0.20552261352539064
22658,-0.25387207031250003,9.110504608154297,-0.9244775390625001
22723,0.11765533447265626,11.116333465576172,0.45520339965820317
22790,-0.6315367126464844,11.854747924804688,1.9706520080566408
22858,-1.2331356811523437,13.141621856689454,0.17184265136718752
22923,-0.7767347717285157,13.220807189941407,-0.46059219360351566
22990,0.2213896179199219,10.535391540527344,1.0385403442382812
23059,-0.6643185424804687,14.482084350585938,1.0056088256835938
23123,-1.6687298583984376,14.692247314453125,-0.03742218017578125
23190,0.35131942749023437,13.71627685546875,-0.2989283752441406
23259,0.020507354736328125,12.986843719482422,0.7382647705078126
23323,-1.3239967346191408,12.309053192138672,0.8934919738769531
23390,-1.0186317443847657,11.21108642578125,-0.3725752258300781
23458,-0.259859619140625,10.531050567626954,-0.19878662109375
23523,0.0,10.012678527832032,0.9478289794921876
23590,-0.2999761962890625,8.158933410644531,1.0853929138183593
23659,-0.038020935058593754,6.1821441650390625,0.5447172546386719
23723,0.6427633666992187,6.830745391845704,-1.9399658203125
23789,-0.20507354736328126,7.511080627441407,-1.7558486938476563
23859,-0.9988728332519532,7.687114562988282,-4.597689056396485
23923,0.10074050903320313,11.843072204589845,-10.837613067626954
23990,2.954106903076172,28.582312774658206,1.313668212890625
24059,1.4226416015625,10.359656982421875,-1.6353492736816406
24123,-3.324137420654297,18.66049530029297,1.332528991699219
24190,0.8319699096679688,15.724051666259767,5.619464263916016
24259,1.4196478271484376,20.998782806396484,-3.105142822265625
24323,-3.520379333496094,13.561498718261719,-0.28830047607421877
24390,1.1443702697753906,19.589014434814455,3.892804870605469
24459,1.4877561950683595,10.674003295898437,-0.7117698669433594
24523,-2.0950433349609376,14.251114654541016,-0.9122030639648437
24590,-0.9442364501953125,10.071506195068359,0.7340734863281251
24659,2.0413050842285156,10.050699462890625,1.069226531982422
24723,0.42691223144531254,5.575455780029297,-0.17992584228515626
24790,-0.6770420837402344,3.793411560058594,-0.6334826660156251
24859,-0.8577163696289063,3.1985485839843752,-0.7108717346191407
24958,-0.2594105529785156,5.738167419433594,-0.6364764404296875
24990,0.6500981140136719,5.768853607177735,0.06481521606445313
25056,1.4714401245117188,6.126160583496094,0.540076904296875
25123,-0.4927752685546875,13.37274124145508,-0.00928070068359375
25190,-2.4158262634277343,16.193924560546876,-1.4816189575195313
25259,1.8251545715332032,9.142088928222657,0.6827302551269532
25323,0.20267852783203125,19.117644653320312,2.335293731689453
25390,-2.5869204711914064,16.930093688964845,-3.241509246826172
25459,1.5147001647949219,16.39824966430664,0.8819659423828126
25523,0.076640625,14.998959503173829,2.518512725830078
25590,-2.2432351684570313,17.728533325195315,-3.184926910400391
25659,0.4423301696777344,14.025533752441406,-0.20118164062500002
25723,0.8750802612304688,12.58867172241211,2.0582199096679688
25790,-1.0939251708984377,10.449769592285156,-0.6005511474609375
25859,-1.2329859924316406,12.047546997070313,-1.6193325805664063
25923,0.6873706054687501,9.06035888671875,0.9087602233886719
25990,0.7282356262207031,5.473667449951172,1.5543676757812501
26059,-0.2424957275390625,2.9464727783203126,0.6053411865234375
26123,-0.7321275329589844,3.0636790466308597,0.03457809448242188
26190,-1.605710906982422,7.126679992675782,-0.5626799011230469
26259,0.36898269653320315,8.015980682373048,0.8719367980957031
26323,1.4025833129882814,7.7652520751953125,2.08606201171875
26390,-0.9226812744140626,13.849499816894532,1.18074462890625
26459,-1.8073416137695313,13.472134552001954,-1.8140776062011719
26523,1.3653108215332033,13.429622955322266,0.9960287475585938
26590,-0.4896318054199219,13.169014892578126,2.3011647033691407
26659,-1.3163626098632812,15.620916137695314,-0.5011578369140626
26723,0.7872129821777344,15.377821655273438,-0.09415420532226564
26790,-0.3933819580078125,13.940510559082032,1.9999909973144532
26859,-1.0304571533203126,14.331048431396486,0.039517822265625
26923,0.23111938476562502,14.06684783935547,-0.6228547668457032
26990,0.2859054565429688,11.799063720703126,1.3313314819335937
27056,-0.4704716491699219,11.512709197998047,0.6393205261230469
27123,-0.508941650390625,11.238928527832032,-0.689765625
27190,0.5620811462402344,8.907676391601562,-0.00269439697265625
27259,0.47720764160156254,6.127807159423829,0.4046086120605469
27323,-0.2760260009765625,6.892716522216797,-0.13906082153320312
27390,-0.7457492065429688,6.447093200683594,-0.6195616149902344
27459,-0.28455825805664064,5.742957458496094,-0.5002597045898438
27523,0.17618362426757814,7.8956309509277345,0.0221539306640625
27590,-0.015717315673828124,11.61629379272461,0.6698570251464844
27656,-0.7623646545410157,12.319681091308594,0.015867004394531252
27723,-0.013471984863281251,12.280762023925782,-0.2662962341308594
27790,0.011825408935546875,13.11797103881836,0.04819976806640625
27859,-0.39532791137695317,14.567855987548828,-0.5077441406250001
27923,-0.28740234375,12.593312072753907,-0.32407608032226565
27990,-0.1359173583984375,15.126793670654298,0.47900390625
28059,-0.45759841918945315,15.028448181152344,-0.20432510375976565
28123,-0.43843826293945315,14.25755126953125,-0.30805938720703124
28190,0.050295410156250005,13.122611389160157,0.47720764160156254
28259,0.037272491455078126,11.678414611816407,0.3725752258300781
28323,-0.42616378784179687,10.725047149658204,0.041164398193359375
28390,-0.38290374755859374,10.815459136962891,-0.012723541259765625
28457,0.37616775512695316,8.330776062011719,0.3438349914550781
28523,0.33410522460937503,6.849905548095704,0.6782395935058594
28590,-0.27916946411132815,6.658453674316407,0.8113128662109376
28656,-0.22094055175781252,6.5310685729980476,0.09430389404296875
28723,1.357676696777344,7.667655029296875,-2.492766265869141
28789,-3.0159283447265626,7.998317413330079,-5.719905395507813
28856,-6.642736358642578,18.030455474853518,-25.889412689208985
28923,-8.023165740966798,17.48124755859375,5.62111083984375
28990,1.20948486328125,16.549435272216797,0.5023553466796875
29059,-7.586972808837891,17.34383331298828,-6.796616363525391
29123,-6.667734375,22.32337829589844,-0.20806732177734377
29190,-8.895252227783203,14.360836486816407,0.5487588500976562
29260,-6.848408660888672,17.575252075195312,4.636159057617188
29323,-8.472381591796875,15.22034912109375,1.3864169311523438
29390,-5.0744476318359375,10.543923797607423,2.136357421875
29459,-6.953490142822266,12.006981353759766,1.4874568176269531
29523,-5.13297592163086,8.539142761230469,0.8997789001464844
29590,-5.688321075439453,6.263874206542969,0.7479945373535156
29656,-5.160069580078125,4.704117736816406,-0.5953120422363282
29723,-4.883594512939453,1.1618838500976563,0.3339555358886719
29790,-4.405788116455079,6.882238311767578,0.19249969482421875
29856,-4.3084904479980475,3.9243891906738284,-0.9798623657226563
29959,-2.3858885192871093,4.589605865478516,-2.0648062133789065
29990,-2.7866052246093753,6.501729583740235,-2.133812713623047
30056,-5.535039825439453,13.991704101562501,-4.1357496643066405
30123,-8.973389739990235,17.916542358398438,1.2922627258300783
30190,-6.987918548583985,11.265423431396485,2.5249493408203127
30260,-5.114713897705078,15.747103729248048,2.0281324768066407
30323,-2.5400679016113283,20.49552932739258,0.21315673828125
30390,-5.151836700439453,21.47718795776367,-0.9369017028808594
30459,-5.558690643310547,10.826087036132813,-0.45744873046875
30523,-7.773784332275391,22.202878875732424,1.3808784484863281
30590,-6.488706665039063,11.015443267822267,0.4667294311523438
30657,-6.408623199462891,13.861624603271485,-0.3737727355957031
30723,-6.494245147705079,6.160139923095703,1.599723358154297
30790,-5.6378759765625,11.390114135742188,1.2112811279296876
30857,-5.975723419189453,7.661068725585938,1.9679576110839845
30923,-5.345234527587891,4.062851257324219,0.31913635253906253
30990,-4.570296020507813,2.8060647583007814,0.2281256103515625
31058,-4.796775054931641,5.23072265625,1.7131874084472658
31123,-5.228627014160156,6.259084167480469,0.5224136352539063
31190,-4.318070526123047,4.740492095947266,-0.3629951477050781
31259,-5.065017242431641,9.637857971191407,-0.6973997497558594
31323,-5.489833831787109,12.559033355712891,-2.2384451293945316
31390,-6.237379302978516,14.336287536621095,0.9800120544433594
31459,-7.620203704833985,16.634159088134766,0.1872605895996094
31523,-5.953120422363281,16.426091766357423,2.3980133056640627
31590,-6.4147604370117195,17.412989501953128,1.7369879150390626
